title,id
O,11065
Waking Up in Reno,21118
Speedway Junky,46727
3 Ninjas,16314
3 Ninjas Kick Back,18885
3 Ninjas Knuckle Up,40508
The Hunter,5922
Maniac,27346
Vamp,34223
The Wicker Man,16307
Wish Upon a Star,27681
The Musketeer,11370
Rock Star,12508
Soul Survivors,14033
Two Can Play That Game,25462
Bounce: Behind The Velvet Rope,223346
Diamond Men,34714
Djomeh,47161
The Iron Ladies,106230
Kill Me Later,35176
L.I.E.,18734
Our Lady of the Assassins,44321
Abbott and Costello Meet the Mummy,26661
"Dr. Mabuse, the Gambler",5998
Into the Arms of Strangers: Stories of the Kindertransport,58062
The Glass House,2176
Hardball,20857
Dinner Rush,22617
Haiku Tunnel,75386
Big Trouble,2185
Glitter,10696
Training Day,2034
The American Astronaut,21538
Children Underground,51722
Go Tigers!,101860
Liam,48834
Megiddo: The Omega Code 2,30379
Sidewalks of New York,31016
The Endurance: Shackleton's Legendary Antarctic Expedition,32567
The French Lieutenant's Woman,12537
The Great Silence,9028
The Legend of Hell House,16180
Little Man Tate,11521
Moscow Does Not Believe in Tears,21028
Phantom of the Paradise,27327
The Return of a Man Called Horse,35200
Valdez Is Coming,21242
13 Ghosts,29756
Montenegro,82523
Opera,20115
Father Goose,30295
The Grass Is Greener,25767
A Hole in the Head,33725
Indiscreet,22874
"It's a Mad, Mad, Mad, Mad World",11576
King Solomon's Mines,43860
The Little Foxes,43802
Operation Petticoat,9660
Play Misty for Me,15393
Pocketful of Miracles,248
Sayonara,40885
The Shop on Main Street,25905
Spring Break,21148
The Vanishing,1644
Silkwood,12502
I Never Promised You a Rose Garden,66092
Quadrophenia,10373
SpaceCamp,13766
When Worlds Collide,16380
Don't Say a Word,12103
Hearts in Atlantis,11313
Zoolander,9398
Born Romantic,35066
Extreme Days,45864
Va Savoir (Who Knows?),55372
Won't Anybody Listen,292947
Joy Ride,10866
Max Keeble's Big Move,34549
Serendipity,9778
Grateful Dawg,34453
La Cienaga,58429
The Big Red One,16121
The Boogey Man,40220
The Party,166
Lady in a Cage,42787
Brubaker,1623
Can't Stop the Music,40932
Carny,32027
The Changeling,13550
Cheech & Chong's Next Movie,13612
Coal Miner's Daughter,16769
The Competition,42158
Cruising,27958
D.O.A.,86463
Death Ship,31703
The Last Metro,1716
Divine Madness,27059
The Dogs of War,20681
The Learning Curve,57743
Bandits,3172
Corky Romano,17708
Iron Monkey,12780
Fat Girl,570
Mulholland Drive,1018
My First Mister,25641
Spriggan,16767
Things Behind the Sun,102933
Bones,11380
Brannigan,27396
Clambake,26299
Dirty Harry,984
Destiny in Space,15559
Fiddler on the Roof,14811
Hail Columbia!,21741
Kansas,77670
Making the Grade,55727
Mission to Mir,15560
Not Without My Daughter,9585
Female Trouble,14267
Titanica,45929
From Hell,768
The Last Castle,2100
Riding in Cars with Boys,11091
Bangkok Dangerous,3173
Burnt Money,27092
Dancing at the Blue Iguana,23941
Focus,18192
Intimacy,11845
Waking Life,9081
K-PAX,167
On the Line,34043
Thir13en Ghosts,9378
Better Than Sex,27444
Donnie Darko,141
High Heels and Low Lifes,10034
Life as a House,11457
The Man Who Wasn't There,10778
Ouch,78657
The Town Is Quiet,67385
Trembling Before G-d,151727
Domestic Disturbance,11456
"Monsters, Inc.",585
The One,10796
Tape,23949
Heist,11088
Shallow Hal,9889
King of the Jungle,140511
Maze,133115
When a Stranger Calls,45964
Timerider: The Adventure of Lyle Swann,32014
The Wash,13408
Harry Potter and the Philosopher's Stone,671
The Fluffer,17731
Novocaine,20794
Black Knight,11469
Out Cold,14369
Spy Game,1535
The Devil's Backbone,1433
In the Bedroom,1999
The Way We Laughed,58098
Hell Up In Harlem,78076
Bucktown,87774
Across 110th Street,23847
Le Petit Soldat,50785
The Incredible Shrinking Woman,12472
Katie Tippel,42258
Jabberwocky,11834
Funny Girl,16085
Circus of Horrors,27405
Breathless,269
The Beastmaster,16441
Midway,11422
MacArthur,31037
The Young Lions,40739
Subway,10656
"Now, Voyager",32847
Little Women,39938
Halls of Montezuma,38766
Guadalcanal Diary,43510
Anzio,35284
The Cheap Detective,14584
Everybody's Famous!,58886
The Last Wave,72277
That Obscure Object of Desire,5781
The Toy,23805
Funeral in Berlin,34388
Don't Go in the House,39867
Dressed to Kill,11033
The Earthling,69716
The Exterminator,37835
The Falls,33356
Fame,3537
Fatso,38922
The Aviator's Wife,27145
The Final Countdown,8738
The First Deadly Sin,28614
Flash Gordon,3604
The Angry Red Planet,6974
At the Earth's Core,26398
Empire of the Ants,42218
The Enforcer,10649
An Eye for an Eye,42566
The Gauntlet,17689
I Bury the Living,34084
Invasion U.S.A.,15983
Lone Wolf McQuade,14854
Lord of the Flies,10847
Morons from Outer Space,33525
The People That Time Forgot,27591
Ocean's Eleven,299
The Sicilian,31945
The Stunt Man,42160
Sudden Impact,10650
Behind Enemy Lines,8007
The Affair of the Necklace,19076
The Independent,81442
Porn Star: The Legend of Ron Jeremy,50562
Texas Rangers,13503
Ocean's Eleven,161
Baran,43774
The Business of Strangers,31064
The Incredible Shrinking Man,31682
No Man's Land,8342
Piñero,55479
And Then There Were None,4886
The Blue Angel,228
Moscow on the Hudson,23111
The Owl and the Pussycat,42597
Amélie,194
Not Another Teen Movie,11397
Vanilla Sky,1903
Iris,11889
Kandahar,28171
Lantana,9523
The Royal Tenenbaums,9428
Bill & Ted's Bogus Journey,1649
Clockwise,11938
The Crawling Eye,43143
The Holcroft Covenant,35201
Morgan: A Suitable Case for Treatment,42724
Sheena,24264
Silent Rage,27150
Spacehunter: Adventures in the Forbidden Zone,26978
White Water Summer,19209
How High,8386
Jimmy Neutron: Boy Genius,12589
Joe Somebody,12312
Kate & Leopold,11232
The Lord of the Rings: The Fellowship of the Ring,120
The Majestic,11086
A Beautiful Mind,453
Little Otik,18939
The Convent,12724
The Defiant Ones,11414
Dodsworth,31507
Medium Cool,42612
Sahara,18783
Fritz the Cat,12593
The Nine Lives of Fritz the Cat,14683
The Party,10794
Separate Tables,43136
Sex and Zen,45491
Topkapi,5052
Witness for the Prosecution,37257
Ali,8489
Black Hawk Down,855
Charlotte Gray,12660
Yentl,10269
Gosford Park,5279
I Am Sam,10950
Monster's Ball,1365
The Shipping News,6440
The Big Heat,14580
Motorama,49410
Queen Bee,28296
Silent Trigger,24206
Murder by Death,6037
The Servant,42987
The Waterdance,61418
Come Undone,27099
Orange County,11857
Brotherhood of the Wolf,6312
Another 48 Hrs.,11595
What Time Is It There?,24166
China Moon,26337
The Umbrella Woman,59066
Maria's Lovers,77985
Romantic Comedy,77074
The Russia House,10170
Truly Madly Deeply,18317
Wuthering Heights,98491
California Suite,26686
The Long Gray Line,61934
The Flight of Dragons,27273
Dragonslayer,848
Conan the Destroyer,9610
Fire and Ice,15035
Forbidden Zone,16127
The Formula,31603
Foxes,32020
Galaxina,33155
Impostor,4965
Kung Pow: Enter the Fist,11891
Snow Dogs,11888
48 Hrs.,150
The Farewell,35263
Italian for Beginners,112
Time of Favor,125717
Blankman,20678
Brainstorm,15050
Dragon: The Bruce Lee Story,10423
The Enigma of Kaspar Hauser,11710
4 for Texas,17691
Heart of Glass,27378
Little Dieter Needs to Fly,57976
M*A*S*H,651
Mrs. Soffel,31955
Seconds,20620
One-Eyed Jacks,18647
The Count of Monte Cristo,11362
The Mothman Prophecies,2637
A Walk to Remember,10229
American Adobo,50819
Beijing Bicycle,12659
Hey Happy,41870
Maelström,35650
Metropolis,9606
The Son's Room,11447
Storytelling,16550
Waydowntown,13915
The Adventures of Huck Finn,34723
Cousins,31674
Falling in Love,52744
Young at Heart,43340
Slackers,20009
Birthday Girl,2084
A Rumor of Angels,50225
Rare Birds,74692
Caged Heat,39775
Carmen Jones,51044
The Five Heartbeats,29475
Get Out Your Handkerchiefs,4267
Going Places,4031
Honky Tonk Freeway,47871
The Hunchback of Notre Dame,11594
The Magnificent One,19562
Big Fat Liar,11870
Collateral Damage,9884
Rollerball,11535
"Scotland, Pa.",27593
Baby's Day Out,11212
Bright Eyes,29887
Dimples,32484
Heidi,28345
The Man Who Loved Women,69928
Richard Pryor: Here and Now,21921
Rookie of the Year,21845
The Sandlot,11528
Cows,2441
Don't Look Now,931
Crossroads,17130
Hart's War,10592
John Q,8470
Return to Never Land,16690
Super Troopers,39939
The Good Son,9272
Last Orders,14778
After the Fox,19137
The Bad and the Beautiful,32499
Cast a Giant Shadow,8737
Designing Woman,33668
Funny Lady,39282
The Heartbreak Kid,40687
Saturday Night and Sunday Morning,37230
Sleuth,993
Stroszek,11698
Summer of '42,41357
A Touch of Class,42458
Town Without Pity,93427
Used Cars,14475
The Deadly Mantis,43715
Dragonfly,10052
Queen of the Damned,11979
Big Bad Love,75151
Green Dragon,35868
How to Kill Your Neighbor's Dog,13791
The Last Man,27824
Maryam,270306
Mean Machine,9991
Monsoon Wedding,480
Wendigo,44340
Scratch,18984
State Property,25006
The Bad News Bears,23479
The Bad News Bears Go to Japan,66946
The Bad News Bears in Breaking Training,19050
The Firemen's Ball,38442
The Lone Ranger,108266
The Lone Ranger and the Lost City of Gold,108267
Loves of a Blonde,39387
Vampire Hunter D: Bloodlust,15999
Wild Strawberries,614
Black Like Me,56133
Cattle Queen of Montana,121703
Under the Skin,77955
40 Days and 40 Nights,2752
We Were Soldiers,10590
Trouble Every Day,40723
The Arena,29039
The Big Bird Cage,22910
The Big Doll House,42517
The Church,40364
Cross Creek,115332
FernGully: The Last Rainforest,13225
Hell of the Living Dead,21380
Intersection,46717
"Jo Jo Dancer, Your Life Is Calling",63510
StageFright: Aquarius,20465
A Troll in Central Park,35614
Zombie Flesh Eaters,7219
The Amazing Quest of Ernest Bliss,35810
My Favorite Brunette,18649
Royal Wedding,18646
Scarlet Street,17058
All About the Benjamins,13950
The Time Machine,2135
Full Frontal,15186
Divorcing Jack,43997
The Field,31651
Hidden Agenda,47869
The Magnificent Ambersons,965
Fun,33135
Gloria,10889
The Great Rock 'n' Roll Swindle,16149
Hangar 18,54287
Hawk the Slayer,25628
He Knows You're Alone,65262
Heaven's Gate,10935
Hero at Large,44004
Honeysuckle Rose,22288
Hopscotch,32030
How to Beat the High Co$t of Living,119617
Humanoids from the Deep,29343
Inside Moves,39503
The Island,7988
The Jazz Singer,15310
Who's Singin' Over There?,17909
Zombie Lake,22130
Lion of the Desert,26843
Little Darlings,27458
The Long Good Friday,14807
The Long Riders,14729
The Man Who Saw Tomorrow,46973
Eaten Alive!,8690
Mon Oncle d'Amérique,39543
The Monster Club,39578
Death Watch,3418
Motel Hell,30924
Mother's Day,14929
The Mountain Men,75552
The Ninth Configuration,18910
Burial Ground,24919
The Nude Bomb,26200
The Octagon,24825
"Oh, God! Book II",38147
"Oh, God!",24032
Oh Heavenly Dog,26179
"Pepi, Luci, Bom",4499
Super Fuzz,11333
Ice Age,425
Resident Evil,1576
Showtime,5851
Harrison's Flowers,25014
Kissing Jessica Stein,15647
Pauline & Paulette,25110
Promises,38880
Y Tu Mamá También,1391
All the Right Moves,18172
Barabbas,24248
The Ghost Breakers,14605
I Think I Do,19797
The Paleface,17804
Road to Morocco,31805
Road to Singapore,13861
Road to Utopia,29021
Road to Zanzibar,31812
Split Second,13006
A Tale of Springtime,28213
Taps,10627
Return of the Secaucus Seven,42750
Rude Boy,27930
Running Scared,259557
Seems Like Old Times,28124
Serial,41034
The Young Master,11563
Shogun Assassin,15119
Simon,55792
Smokey and the Bandit II,12705
Smokey and the Bandit,11006
Smokey and the Bandit Part 3,15120
Spetters,40072
Stir Crazy,21629
Sällskapsresan - eller finns det svenskt kaffe på grisfesten?,16026
Teheran '43,2371
Tender Cousins,73134
Blade II,36586
Sorority Boys,6020
Stolen Summer,39541
In The Winter Dark,125764
George Washington,18292
Homicidal,29394
Life Is to Whistle,112942
The Light at the Edge of the World,90974
Mr. Sardonicus,29402
Strait-Jacket,29396
Clockstoppers,15028
Death to Smoochy,9275
Panic Room,4547
The Rookie,14635
No Such Thing,29135
The Piano Teacher,1791
Teddy Bears' Picnic,184835
30 YEARS TO LIFE,41756
Time Out,35651
Very Annie Mary,62956
Bar Girls,116904
Boxcar Bertha,22784
Crimes of Passion,40814
The Evil That Men Do,53426
Fraternity Vacation,24585
Impromptu,17990
Salmonberries,129542
The Wrong Guys,5678
High Crimes,11560
National Lampoon’s Van Wilder,11452
Crush,18435
Lucky Break,35944
Les Destinées sentimentales,64310
"After Dark, My Sweet",25501
The Atomic Cafe,26851
Body and Soul,17487
First Men in the Moon,34276
Rashomon,548
Slap Shot,11590
Changing Lanes,1537
Frailty,12149
New Best Friend,44373
The Sweetest Thing,11812
The Cat's Meow,35080
Human Nature,441
My Big Fat Greek Wedding,8346
3:10 to Yuma,14168
Bite the Bullet,32617
Breakout,31671
Joe Versus the Volcano,2565
"Rome, Open City",307
Return of the Killer Tomatoes!,15482
Return to Horror High,45878
Taking Care of Business,6393
Three Men and a Baby,12154
Three Men and a Little Lady,11630
Transylvania 6-5000,25133
The Watcher in the Woods,21970
Murder by Numbers,11892
The Scorpion King,9334
Behind the Sun,36093
Chelsea Walls,35694
Enigma,10491
Girls Can't Swim,70054
Joshua,18323
Nine Queens,18079
Spooky House,110989
The Triumph of Love,35337
World Traveler,59199
Jason X,11470
Life or Something Like It,16643
Dogtown and Z-Boys,1282
"Frank McKlusky, C.I.",21220
In Praise of Love,52717
Rain,69324
Salton Sea,11468
Some Body,292917
Vulgar,19085
The Aviator,73462
Bob le Flambeur,26030
Cadillac Man,10164
The Coca-Cola Kid,42048
Cuba,62001
Delirious,28117
Full Moon in Blue Water,40555
Husbands and Wives,28384
Joe,46691
Lenny,27094
Nomads,26725
The Temp,17168
Thief of Hearts,48482
Triumph of the Spirit,56179
Wild Orchid,5203
Deuces Wild,13201
Hollywood Ending,9689
Spider-Man,557
The Mystic Masseur,69850
Warm Water Under a Red Bridge,44768
The Big Sleep,1815
Butterflies Are Free,55106
Cactus Flower,28289
The Cassandra Crossing,32037
The Giant Spider Invasion,39154
Iron Will,24767
Mountains of the Moon,33796
Rambling Rose,32221
The Survivors,28466
White Fang,12227
White Fang 2: Myth of the White Wolf,43643
The New Guy,10985
Unfaithful,2251
The Lady and the Duke,2894
Whore,20712
My Beautiful Laundrette,11240
Ballad of a Soldier,46592
Big Bad Mama,45186
Big Bad Mama II,86483
Beyond the Darkness,5425
Calamity Jane,14117
The Cranes Are Flying,38360
Devil Doll,29318
The Harvey Girls,28907
The Lady in Red,39771
About a Boy,245
Star Wars: Episode II - Attack of the Clones,1894
The Believer,4012
The Importance of Being Earnest,9026
The Charge of the Light Brigade,42193
Every Which Way But Loose,15417
The Hound of the Baskervilles,11791
I Want to Live!,28577
The Last Waltz,13963
The Pride and the Passion,23102
Enough,1957
Insomnia,320
Spirit: Stallion of the Cimarron,9023
CQ,27834
Thirteen Conversations About One Thing,17734
Bus Stop,24010
Cowboy,39435
Don't Bother to Knock,24005
The Gambler,44800
Let's Make Love,24014
Monkey Business,24008
Requiem for a Heavyweight,53229
River of No Return,1936
The Sum of All Fears,4614
Undercover Brother,12277
The Diaries of Vaslav Nijinsky,267345
The Sleepy Time Gal,112991
84 Charing Cross Road,15677
Dakota,58455
The Desert Rats,36554
Season's Beatings,48216
Nora,41165
Rapid Fire,13153
Silent Running,811
Summer Holiday,43532
The Villain,163907
Zombie Holocaust,7216
Bad Company,3132
Divine Secrets of the Ya-Ya Sisterhood,9583
Cherish,18408
Atanarjuat: The Fast Runner,13245
The Bourne Identity,2501
Scooby-Doo,9637
Windtalkers,12100
The Dangerous Lives of Altar Boys,16857
The Emperor's New Clothes,52258
Gangster No. 1,10394
Harvard Man,27451
Dark Blue World,15813
Bad Company,31591
Caveman,18905
Cheech & Chong's The Corsican Brothers,14774
5 Card Stud,4993
For a Lost Soldier,27052
Goin' South,34130
Hero and the Terror,38950
Silver Bullet,17898
"Sorry, Wrong Number",21635
Hombre,27945
The Horse's Mouth,43139
The Manhattan Project,30194
Men at Work,10169
S.O.B.,27225
She Wore a Yellow Ribbon,13909
Traces of Red,103299
V.I. Warshawski,41805
Juwanna Mann,35696
Lilo & Stitch,11544
Minority Report,180
Rabbit-Proof Fence,9555
Sunshine State,57022
Hey Arnold! The Movie,17710
Mr. Deeds,2022
Lovely & Amazing,50035
Pumpkin,9719
Look Who's Talking Now!,11982
Lost in Yonkers,27224
Mo' Money,12251
The Object of Beauty,88818
Wagons East!,30114
Zebrahead,70489
Like Mike,21972
Men in Black II,608
The Powerpuff Girls Movie,59387
Me Without You,26290
The Crocodile Hunter: Collision Course,17043
Reign of Fire,6278
Road to Perdition,4147
All About Lily Chou-Chou,16664
My Wife Is an Actress,14651
Never Again,96238
20 Million Miles to Earth,15096
Grand Theft Auto,19731
The Importance of Being Earnest,20324
Perfect,49370
1776,14902
Fox and His Friends,42254
The Legend of Boggy Creek,1842
Z,2721
Halloween: Resurrection,11442
Sex and Lucia,1364
Eight Legged Freaks,8869
K-19: The Widowmaker,8665
Stuart Little 2,10996
Austin Powers in Goldmember,818
The Country Bears,18357
The Kid Stays in the Picture,29047
Happy Times,45861
Tadpole,39141
Who Is Cletis Tout?,33152
Harry and Walter Go To New York,149445
The Merchant of Four Seasons,10309
Nosferatu the Vampyre,6404
The Big Bus,19133
The Eddy Duchin Story,43199
Fathom,43915
In Like Flint,24130
La Terra Trema,43445
Modesty Blaise,36645
Ossessione,5155
Our Man Flint,23728
Red Beard,3780
Robin and Marian,10786
Top Secret!,8764
The Master of Disguise,13908
Signs,2675
The Last Kiss,12308
Spy Kids 2: The Island of Lost Dreams,9488
The Good Girl,9962
Blood Work,9573
xXx,7451
24 Hour Party People,2750
Biggie and Tupac,30586
The Château,61112
Trois 2: Pandora's Box,92384
Secret Ballot,43772
Martin Lawrence Live: Runteldat,20337
Lan Yu,27062
Songs from the Second Floor,34070
Read My Lips,6173
Merci pour le Chocolat,10305
Beau Pere,42337
Change of Habit,18694
A Matter of Taste,74578
The Principal,10081
Rollerball,11484
The Adventures of Pluto Nash,11692
Blue Crush,9266
Mostly Martha,3640
The Isle,8653
Possession,30072
One Hour Photo,9357
Serving Sara,12771
S1m0ne,9296
Undisputed,15070
Amy's Orgasm,26942
Children on Their Birthdays,206042
Hush!,26895
How I Killed My Father,60608
Hybrid,146231
Satin Rouge,97447
The Care Bears Movie,11243
Care Bears Movie II: A New Generation,19975
Clash of the Titans,10323
Hot Shots!,9595
Nightmare City,28319
The Swarm,46878
Time After Time,24750
The Unearthly,31393
976-EVIL,24038
Camilla,79783
Down and Out in Beverly Hills,9941
